"","loan_id","account_id","date.x","amount","duration","payments","status","n_credit","n_withdrawal","max_credit","avg_credit","min_credit","sd_credit","skew_credit","kurtosi_credit","median_credit","mad_credit","growth_credit","max_withdrawal","avg_withdrawal","min_withdrawal","sd_withdrawal","skew_withdrawal","kurtosi_withdrawal","median_withdrawal","mad_withdrawal","grwoth_withdrawal","avg_amount","sd_amount","skew_amount","kurtosi_amount","median_amount","mad_amount","growth_amount","avg_balance","max_balance","min_balance","sd_balance","skew_balance","kurtosi_balance","median_balance","mad_balance","growth_balance","disp_id","client_id","type.x","birthday","gender","age_range","age","district_id","frequency","date.y","name","region","hab","m_hab.499","m_hab500.1999","m_hab2000.9999","m_hab.10000","cities","urban_hab","salary","unemployment95","unemployment96","enterpreneurs_per_hab","crimes95","crimes96","avg_monthly_balance","datediff","credit_per_witdrawal","credit_per_payments","crimes96_per_crime95","loanAmount_per_avgAmount","card_id","type.y","issued","avg_amount_by_duration","cover_loan","n_credits_vs_n_withdrawal","avg_credits_vs_avg_withdrawal","time_before_loan","payments_by_duration","avg_monthly_balance_vs_payments","frequency_numeric","region_numeric","gender_numeric","card_numeric","max_balance_vs_min_balance"
"56",6903,9337,940604,52128,24,2172,1,39,29,44473,6244.83846153846,38.7,12442.4143059265,1.99293687334964,2.74442311807732,177.5,138.03006,-0.906222222222222,27300,5771.99375,0.1,6910.80143869877,1.29030465838224,1.05682813434349,2800,4150.90935,-0.998197530864197,828.801408450704,11893.4044191307,1.6689387126462,4.59210444858707,59.1,258.7137,-1.01622222222222,33459.6802816901,59944.2,144.2,20087.3650297794,-0.228322340317249,-1.20491382647338,33360.4,29082.97812,64.3831111111111,11189,11497,"OWNER",590717,"f","50_60",39.9283,30,"monthly issuance",930913,"Sokolov","west Bohemia",94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804,36748.200914903,349887,1.08192051689912,2.8751558294376,0.939363484087102,62.8956460118039,NA,NA,0,19891.2338028169,-1222.91408450704,10,472.844711538462,-9691,52128,4511.4347177199,2,8,1,0,-59800
"57",5918,4576,940604,300204,36,8339,1,27,44,28365,9277.39259259259,83.6,10500.6729496779,0.381448474760573,-1.6281226570911,300,320.83464,-0.547666666666667,18300,4921.74545454545,14.6,4051.12060072355,0.844123203687022,0.889435608005297,5080,3869.586,-0.996893617021277,477.92676056338,9961.40818642421,1.21362729681165,0.753579466419551,-600,6375.18,-0.547666666666667,34084.4605633803,57676.7,300,11447.5474997358,-0.0526887001000507,-0.0399176035897666,33811.7,11653.53252,112.158,5517,5517,"OWNER",640313,"m","60_70",34.9687,27,"monthly issuance",930605,"Plzen - jih","west Bohemia",67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,35591.9718353175,300291,1.88498017182593,1.1125305903097,1.0952380952381,628.138084685025,NA,NA,0,17205.3633802817,248914.176056338,-17,4355.64713804714,-9999,300204,-247406.664784401,2,8,2,0,-57376.7
"58",6642,8027,940605,77640,12,6470,1,22,33,58227,18776.6772727273,138.1,20932.0909299102,0.296919461325339,-1.76135478244463,1400,1838.72052,-0.606428571428571,35000,10059.5,30,9776.6714413942,1.15111847973158,0.181438749747144,6350,6235.0743,-0.368421052631579,513.765,20304.3370077098,0.995659389232234,0.544809886824186,-3300,5370.34785,-9.57142857142857,55570.305,117489.5,700,23174.9518368682,0.223429435617594,-0.461244169596862,54540.15,25473.66255,43.0368571428571,9607,9915,"OWNER",670710,"m","60_70",31.929,44,"weekly issuance",930707,"Chrudim","east Bohemia",105606,77,26,7,2,7,53,8254,2.79,3.76,97,2166,2325,52666.7697313797,269895,1.86656168524552,2.90211395250808,1.07340720221607,151.119675337946,NA,NA,0,6165.18,15904.515,-11,8717.17727272727,-9898,77640,-18808.0502686203,3,2,2,0,-116789.5
"59",6210,5927,940606,87216,48,1817,-1,21,11,16356,3691.82380952381,16.7,5452.59952893157,0.966592925890918,-0.767484228922231,149.9,86.28732,-0.366,12600,4653.1,14.6,3637.8566991618,0.532208137513437,-0.524088583544922,4700,3706.5,-0.997296296296296,657.306060606061,6304.68589408601,0.588490913837731,0.105597126496909,112.4,2538.80424,-0.366,28362.2484848485,41410,200,8425.33267236824,-0.945472621349346,1.57784536108285,30280.9,8716.65017999999,107.5295,7166,7166,"OWNER",640513,"m","60_70",34.9487,15,"monthly issuance",931126,"Cesky Krumlov","south Bohemia",58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,25122.6022675737,300093,0.793411663089942,2.03182378069555,1.01842818428184,132.687046761114,NA,NA,0,31550.6909090909,27303.0606060606,10,-961.276190476191,-9480,87216,-30542.7068233354,2,6,2,0,-41210
"60",6279,6273,940607,87360,24,3640,1,16,13,49341,8544.575,63.3,15833.2486546718,1.56944289010154,0.964237674484826,193.75,67.08765,-0.3095,22800,7689.65714285714,14.6,6783.865046929,0.951991219213391,-0.136964141609601,5950,5040.84,-0.998582524271845,968.6,14770.0645048203,1.68941978484422,3.25540303378842,100.7,6153.82782,-1.073,36783.95,69174.6,200,13552.4494898524,0.198250869061873,0.843302098008957,34673.25,9465.06666,144.2895,7576,7576,"OWNER",620710,"m","60_70",36.929,38,"monthly issuance",930721,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,33310.6196969697,319897,1.11117763006339,2.34741071428571,1.06370147003392,90.1920297336362,NA,NA,0,23246.4,27329.65,3,854.917857142857,-9886,87360,-30802.9803030303,2,3,2,0,-68974.6
"61",7249,11065,940612,69360,48,1445,1,31,47,17782,6597.13225806452,34.2,6641.69098209119,0.218750979493163,-1.6481825663895,6000,8680.623,15.1654545454545,13700,3528.63829787234,14.6,3912.74835147619,1.13684570130617,-0.0346085452868827,1800,2647.03404,1.85416666666667,495.70641025641,7155.81149859783,0.646767745791375,0.0977181576435497,-14.6,2869.42404,-13.4545454545455,33857.1064102564,52365,1100,9598.2528518684,-0.634702392705613,0.638596477199092,34012.6,8080.17,34.15,13295,13603,"OWNER",410728,"m","40_50",57.9272,11,"monthly issuance",930319,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,32178.6358928571,529884,1.86959719335427,4.56548945194776,1.01553956834532,139.921531303424,NA,NA,0,23793.9076923077,11708.9858974359,-16,3068.49396019218,-10293,69360,-13387.4564148352,2,1,2,0,-51265
"62",6736,8558,940614,288360,60,4806,1,8,2,27116,8081.3,8.7,11968.6906578313,0.747820541825277,-1.44515024896105,468.55,678.51189,-0.828625,15200,10600,6000,6505.38238691624,0,-2.75,10600,6819.96,1.53333333333333,4345.04,13347.7107647883,0.560985235851261,-0.947562612988279,77.3,5040.84,-0.828625,33211.76,58495.8,800,16686.2311887643,-0.542926000178671,-0.710536417290625,34368.9,13247.92056,53.312875,10247,10555,"OWNER",351215,"m","30_40",63.8785,1,"issuance after transaction",940227,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,23026.1,589399,0.76238679245283,1.68150228880566,1.15675152024464,66.3653269014785,NA,NA,0,260702.4,-5554.16,6,-2518.7,-387,288360,-4631.50000000003,1,5,2,0,-57695.8
"63",6112,5442,940617,174744,24,7281,-1,38,78,46739,11542.8289473684,33.3,13739.9471308418,1.06815385626677,0.0012664462511629,7975.5,11665.98636,26.6666666666667,37500,5396.2075,0.2,7325.51619052641,2.32077659039449,6.0827029904418,2070,3047.33604,-0.97288,58.7364406779661,12614.1281503972,1.04773230728395,3.56135999839377,-1017,1910.47836,26.6666666666667,26252.8144067797,96659.4,-1369.2,23430.5219183994,1.13138773377731,0.510497566434708,18050.3,16496.96433,22.1026666666667,6567,6567,"OWNER",781121,"f","70_80",20.8879,34,"monthly issuance",930322,"Chomutov","north Bohemia",125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,25151.137587482,159496,2.13906321196292,1.58533566094883,0.975014089798986,2975.05259057265,NA,NA,0,1409.67457627119,147081.511016949,-40,6146.62144736842,-10295,174744,-148183.187836247,2,3,1,0,-98028.6
"64",5319,1811,940623,239460,60,3991,1,18,27,35918,13387.9388888889,30.4,14074.9884891454,0.205694538170498,-1.75849213058868,12122.5,17655.83862,118.726666666667,23200,7312.22857142857,14.6,6737.02283289921,1.07506215419946,0.119227783322335,4850,4151.28,3.625,787.836956521739,14366.6960141751,0.87805681255631,0.133279419581336,-1700,4670.19,-25.6666666666667,40061.5804347826,74408.8,300,16062.5321384148,0.0500920692281715,-0.29144973516384,41074.75,15475.00815,119.802,2195,2195,"OWNER",420913,"f","40_50",56.9087,40,"monthly issuance",930922,"Teplice","north Bohemia",128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,38246.2492460317,519710,1.83089720980554,3.3545324201676,0.988919268959563,303.946137608477,NA,NA,0,47270.2173913043,152128.202173913,-9,6075.71031746032,-9701,239460,-153943.533362664,2,3,1,0,-74108.8
"65",6596,7844,940625,91584,24,3816,1,14,12,47906,18390.3714285714,29.4,19525.3824236134,0.213512920969807,-1.80073208425357,16468.5,24116.34225,46.906,30600,12213.0705882353,14.6,10065.3431853914,0.53322544098124,-1.20261586069194,10436,10283.3136,1.232,1607.83870967742,21422.380148413,0.710783094203522,-0.438602468138801,-14.6,15450.76764,-28.9,50765.4161290323,83039.4,1000,18234.7410890329,-0.0672199333702829,0.145725419488277,49368.8,17855.6931,48.8429,9394,9702,"OWNER",511116,"f","50_60",47.8884,1,"monthly issuance",931126,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,46652.0395833333,429509,1.50579424688552,4.8192797244684,1.15675152024464,56.9609373432578,NA,NA,0,38588.1290322581,2230.45483870968,2,6177.30084033613,-9499,91584,-6343.83138440861,2,5,1,0,-82039.4
"66",5837,4260,940629,244560,60,4076,1,18,20,36680,12456.1611111111,65.4,14326.7499946219,0.401553891975407,-1.64850683928909,1200,1638.86604,35.68,24600,8453.53333333333,14.6,7687.37241492808,0.871572951258926,-0.515499382940587,5100,6735.00702,-0.758411764705882,507.764285714286,15097.7472635186,0.786783677411827,0.0955095022484915,-557.3,5919.57702,-5.107,38426.7285714286,72512.5,1000,15757.722747156,0.427278254785504,-0.21184608834895,34945.45,13664.60529,20.3261,5134,5134,"OWNER",670719,"f","60_70",31.9281,56,"monthly issuance",931014,"Breclav","south Moravia",124605,11,42,14,1,8,46,8772,4.69,4.98,126,2854,3158,37104.8712962963,269910,1.47348577452163,3.05597672009595,1.10651716888577,481.640806335898,NA,NA,0,30465.8571428571,175667.414285714,-2,4002.62777777778,-9615,244560,-176989.271560847,2,7,1,0,-71512.5
"67",5657,3354,940705,4980,12,415,1,19,27,15528,5352.51578947368,35.6,5855.27778753334,0.400563781110919,-1.56677183030553,800,1133.29944,0,16000,2933.23703703704,14.6,3809.77849509029,1.76404775864394,2.88459919726591,1540,1986.684,-0.997020408163265,489.139130434783,6254.11814771243,0.455589980463362,0.690018220457117,-107.3,2124.12102,0,30533.3717391304,41106.2,800,8705.18353992897,-1.24554029223782,1.53209577108776,32068.7,8212.19553,27.125375,4056,4056,"OWNER",520726,"f","50_60",46.9274,63,"monthly issuance",931105,"Vyskov","south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,28793.5314373898,419979,1.82478119629924,12.8976284083703,0.934699103713188,10.1811523350696,NA,NA,0,5869.66956521739,-31423.0413043478,-8,2419.27875243665,-9600,4980,29683.2010026072,2,7,1,0,-40306.2
"68",5533,2762,940705,111384,24,4641,1,55,93,49388,19164.7490909091,29,16819.1954896654,0.349562699601566,-1.22124731482509,16576,24053.7024,62.518,61700,10327.2412371134,14.6,14303.9412976208,2.14525555559875,4.14937867769617,6500,8550.1542,-0.999628498727735,344.202631578947,20818.629661712,-0.0255728002139912,1.33533324524377,-733,9131.3334,62.518,65097.2243421053,141386,500,26285.8630675545,0.332697172987639,-0.410359506788037,60423.05,28776.00579,103.6378,3335,3335,"OWNER",670210,"m","60_70",31.979,19,"monthly issuance",930320,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,62062.4547504783,270495,1.85574720788317,4.12944388944389,1.1001001001001,323.600082570701,NA,NA,0,8260.86315789474,38025.9125,-38,8837.50785379569,-10385,111384,-41060.682091627,2,6,2,0,-140886
"69",6232,6051,940708,276660,36,7685,-1,30,28,11600,3712.36666666667,9.5,3346.64960142418,0.281298118434512,-1.04286207392841,4987,4155.7278,8.974,9800,3270.98571428571,14.6,2771.90099065796,0.683392981778327,-0.437005202671654,2700,2920.722,1.55652173913043,341.093103448276,4661.40993800449,0.132040176842222,-0.488090227065115,30.55,4789.61343,8.974,19256.8948275862,32720.4,500,6029.33831266494,-0.435469957937067,0.793272370713921,19345.25,4621.41246,38.5664,7311,7311,"OWNER",490518,"m","40_50",49.9482,56,"monthly issuance",930828,"Breclav","south Moravia",124605,11,42,14,1,8,46,8772,4.69,4.98,126,2854,3158,18365.5327561328,450190,1.13493820852022,0.483066579917588,1.10651716888577,811.0981934349,NA,NA,0,12279.3517241379,245123.753448276,2,441.380952380952,-9880,276660,-246015.115519729,2,7,2,0,-32220.4
"70",6888,9265,940711,39576,12,3298,1,53,62,49603,9203.38490566038,21.3,15028.5924432831,1.40631598275272,0.503263177556365,292.8,344.25972,-0.456666666666667,38400,7481.9064516129,14.6,8982.28952117737,1.9788901628463,3.52354162983743,4017,5933.95824,-0.500368421052632,207.83652173913,14696.0930101163,1.03526355049123,2.95706318252638,-14.6,5019.19404,-32.6433333333333,48944.827826087,103467.2,300,26896.8541402657,0.534667309322117,-0.780274654760686,43121.1,27307.11984,78.6703333333333,11101,11409,"OWNER",800502,"f","80_90",18.9498,1,"monthly issuance",930204,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,45202.8791688713,140209,1.23008553570947,2.79059578704075,1.15675152024464,190.418891101702,NA,NA,0,2494.03826086957,-11862.8660869565,-9,1721.47845404747,-10507,39576,8120.91742974082,2,5,1,0,-103167.2
"71",6066,5228,940711,173808,24,7242,1,26,42,74522,26907.2269230769,43.3,27882.0220070002,0.179623960267519,-1.74340080488371,25340.5,37016.74137,48.681,38200,12350.1224489796,100,11307.8719550303,0.67738821771877,-0.949386664225178,7200,10526.46,-0.61006711409396,1259.092,26445.1660836192,1.16305417827872,0.567166295034221,-2400,7116.48,48.681,61218.6586666667,134416.6,1000,24967.3908398702,0.673107930302389,0.420956520304782,55272.7,15991.47186,93.4319,6317,6317,"OWNER",570127,"f","50_60",41.9873,77,"issuance after transaction",930623,"Vsetin","north Moravia",148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,59553.9061054422,370584,2.17870122618097,3.71544144201559,1.03757225433526,138.042335270179,NA,NA,0,30218.208,82371.1333333333,-16,14557.1044740973,-10088,173808,-84035.8858945578,1,4,1,0,-133416.6
"72",5549,2824,940716,50460,60,841,1,19,24,22927.5,8327.07368421053,32.6,8763.37459917012,0.284837558936837,-1.68714770392794,3500,5140.76724,18.10625,15000,4861.80833333333,14.6,4451.09332518346,0.53824530740476,-0.762176051649944,4870,5411.49,-0.923076923076923,965.837209302326,9363.89425727564,0.790041694954868,-0.1936648034594,-14.6,6946.57404,-1.75,37570.6279069767,51971.4,800,10371.1237818631,-1.09111831290557,2.09058322677466,36538.2,8905.82994,50.91375,3414,3414,"OWNER",471017,"f","40_50",51.8983,11,"monthly issuance",931020,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,34151.5459880952,469699,1.71275235741376,9.90139558170098,1.01553956834532,52.2448291637572,NA,NA,0,57950.2325581395,-45060.8604651163,-5,3465.26535087719,-9696,50460,41641.7785462348,2,1,1,0,-51171.4
"73",5060,426,940719,252060,60,4201,-1,26,29,49937,14985.1730769231,8.2,12929.5129640233,0.539270753455839,-0.130855774991193,17694,14568.7689,21.25,41700,9129.08571428571,14.6,10374.2683279109,1.39320809026514,1.28814088288468,4787,5783.6226,45.6333333333333,1149.12295081967,16589.8418411327,0.24187795749115,0.506500850221195,-14.6,11093.40624,-16.5444444444444,57340.5081967213,106259.6,900,21418.9138558837,-0.0235333986268614,-0.366677839703015,55137.2,24600.33702,76.885,512,512,"OWNER",650803,"f","60_70",33.9197,1,"monthly issuance",931129,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,48540.4142135642,289916,1.64147577817934,3.56704905425448,1.15675152024464,219.349896214504,NA,NA,0,68947.3770491803,125772.114754098,-3,5856.08736263736,-9590,252060,-134572.208737255,2,5,1,0,-105359.6
"74",6004,4937,940723,143904,24,5996,1,47,83,46108,14003.6021276596,6.7,16026.4674717154,0.82372887830093,-0.888403515887048,8356,12106.02204,-0.541,60500,6737.3152173913,14.6,9831.50573929263,2.77612223365124,9.65786618482151,2687,3962.10024,-0.463414634146341,275.80071942446,15694.8007731744,0.573215061208401,3.02716735917442,-800,4003.02,-13.5714285714286,49727.4561151079,134571.2,700,23416.5632154416,0.555937055502954,0.349594898112112,47877.9,24379.28136,53.766,5965,5965,"OWNER",510410,"m","50_60",47.959,12,"monthly issuance",930220,"Pribram","central Bohemia",107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,48346.2284656085,430313,2.07851372183262,2.33549068173108,1.01682439537329,521.768037082348,NA,NA,0,6619.21726618705,87557.326618705,-36,7266.28691026827,-10503,143904,-88938.5542682045,2,1,2,0,-133871.2
"75",5126,790,940724,208128,48,4336,-1,29,34,47493,11823.6689655172,30.9,15657.1993794754,1.04132195767507,-0.433442481206356,5459,7887.13548,128.763333333333,36500,7468.90857142857,14.6,9510.64557805594,1.81836995288248,2.49019918576247,4500,5485.62,0.292682926829268,1273.040625,15857.7193302021,0.816756850407304,1.79600572307063,-14.6,7094.83404,128.763333333333,36369.975,96064,-1069.7,22812.186440376,0.32519725872071,-0.230062959389496,35895.9,20332.3764,270.582,946,946,"OWNER",510806,"m","50_60",47.9194,54,"monthly issuance",930511,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,37009.8493333333,429918,1.58305177422405,2.72686092378165,0.998664601249933,163.488891016341,NA,NA,0,61105.95,110652.075,-5,4354.76039408867,-10213,208128,-110012.200666667,2,7,2,0,-97133.7
"76",7220,10911,940728,131292,36,3647,1,29,53,32823,11868.1862068966,12.1,12564.7564017295,0.269164718952154,-1.67485247224177,2200,3243.78054,20.882,24000,5792.88888888889,30,5269.07010043237,1.34468734024795,1.84204459570914,4300,4465.5912,-0.270833333333333,377.848192771084,11984.1924009613,1.1291294943028,0.828719513945285,-2100,4003.02,-4.5,36635.1156626506,70288.4,1000,12494.3123334861,0.346431939408186,0.119969784567587,36978.9,11570.80344,30.3613,13104,13412,"OWNER",540320,"m","50_60",44.968,1,"weekly issuance",930529,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,35640.5523015873,400408,2.04875087966221,3.25423257660997,1.15675152024464,347.47288067497,NA,NA,0,13602.534939759,81054.3493975904,-24,6075.29731800766,-10199,131292,-82048.9127586537,3,5,2,0,-69288.4
"77",6668,8129,940730,74736,36,2076,1,26,41,30918,11194.3346153846,16.5,11537.5659617769,0.180454580481833,-1.74112478523927,10656,15514.07466,28.4457142857143,20000,6288.01951219512,14.6,5798.28204829756,0.776377232950566,-0.444150591642385,6184,6647.9784,10.3333333333333,496.177611940299,12019.8332924307,0.854911143441686,0.045530185847023,-14.6,9146.75244,-15.5714285714286,37912.9985074627,62084,700,10605.6881129534,-0.158209366234968,1.37843514374194,35876.3,9037.33656,46.491,9735,10043,"OWNER",651029,"m","60_70",33.8971,45,"monthly issuance",930626,"Jicin","east Bohemia",77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,35805.4285714286,289701,1.78026397559265,5.39226137542612,1.02019230769231,150.623482804364,NA,NA,0,17862.3940298507,18960.6074626866,-15,4906.31510318949,-10104,74736,-21068.1773987207,2,2,2,0,-61384
"78",5395,2176,940730,299088,36,8308,-1,46,72,47189,17668.6804347826,46.2,16697.6452290285,0.372151493417807,-1.43071004970056,14240,20824.45134,27.396,59400,9916.3825,14.6,12508.8521485435,2.09989377439462,4.38387444392183,5135,6004.53,-0.184920634920635,154.354761904762,19417.9100638873,0.219061225890727,1.16825523287952,-1085,8102.409,27.396,51992.8547619048,193909.9,500,33855.6980257672,1.24045820625846,1.77865857488952,43151,24330.87447,37.897,2635,2635,"OWNER",661210,"f","60_70",32.879,67,"monthly issuance",930606,"Bruntal","north Moravia",106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,46736.5254135407,279520,1.78176673144492,2.12670684097046,0.949136868064118,1937.66616791868,NA,NA,0,5556.77142857143,241538.373809524,-26,7752.29793478261,-10124,299088,-246794.703157888,2,4,1,0,-193409.9
"79",6836,9093,940803,189300,60,3155,1,42,60,28413,6502.74761904762,43.8,9621.69206181071,0.93717423243264,-0.862181233785049,139.3,80.0604,-0.881,24960,4142.72333333333,14.6,5123.94976663235,2.09988608807968,4.19900477850758,2617,1936.2756,-0.997852941176471,240.705882352941,8979.90727317474,1.00602959342504,2.12770965119394,-57.3,3083.808,-1.01825,32354.031372549,61043.3,800,12250.0795724793,0.386675395221436,-0.0941897732451613,31916.25,10977.98583,29.69,10887,11195,"OWNER",531205,"m","50_60",45.8795,47,"monthly issuance",930616,"Pardubice","east Bohemia",162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,31487.6382242063,409598,1.56967943447369,2.06109274771715,0.889949004770521,786.436950146628,NA,NA,0,14442.3529411765,142503.615686275,-18,2360.02428571429,-10187,189300,-143370.008834617,2,2,2,0,-60243.3
"80",6064,5215,940804,14628,12,1219,1,29,73,23230.5,7799.86896551724,49.4,8444.54660468194,0.327825661701148,-1.62861487472291,900,1261.09956,-0.1965,14100,2620.45753424658,2,3466.53503587908,1.54440576012743,1.57921902517014,870,1268.21604,-0.998302325581395,342.18431372549,7116.80366729063,1.30935572777348,1.90762966024801,-372,826.32711,-0.1965,32788.1421568627,52184.7,200,9015.76816505543,-0.213517696323125,0.770139434866418,32669.9,6873.3336,173.587,6301,6301,"OWNER",490308,"f","40_50",49.9692,55,"monthly issuance",930701,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,32733.0442375925,450496,2.97652942800305,6.39857995530537,1.06422519814157,42.7488912064362,NA,NA,0,4106.21176470588,-22266.3539215686,-44,5179.41143127067,-10103,14628,22211.2560022984,2,7,1,0,-51984.7
"81",6919,9403,940805,120888,36,3358,1,36,56,48618,13123.8777777778,85,16118.7261542789,0.785217374506358,-0.919648393431512,4050,5849.74656,61.31,49200,7007.41666666667,30,9846.36483260024,2.18391821347074,4.85216562085931,3225,4225.41,-0.663636363636364,541.81875,15871.8959282939,0.658810705928919,2.07348239883988,-30,4736.907,-19.5,40838.7552083333,116468.4,600,21557.4645434396,1.08494709277167,0.992359056621805,33379.5,15857.66721,85.6906666666667,11266,11574,"OWNER",440420,"f","40_50",54.958,1,"weekly issuance",930327,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,37925.7644400353,500385,1.87285534770699,3.90824234001721,1.15675152024464,223.115202270132,NA,NA,0,19505.475,60543.7697916667,-20,6116.46111111111,-10478,120888,-63456.7605599647,3,5,1,0,-115868.4
"82",6841,9104,940807,172080,48,3585,1,25,16,45518,10713.956,19.3,13937.0043336101,0.863988552202425,-0.622389454373985,287.2,391.4064,0.3695,40100,12331.7294117647,14.6,12005.8450837376,0.769003355381051,-0.461380887906214,12081,12870.4506,-0.998554455445545,1385.94047619048,17350.244249227,0.217923930464246,0.255693300942256,93.2,8461.9395,-1.073,60743.9571428571,119138.8,200,21110.3118747415,-0.15729441971306,0.861048137296515,59753.5,21481.16901,290.047,10900,11208,"OWNER",570305,"f","50_60",41.9695,10,"monthly issuance",940121,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,54564.7465079365,370502,0.868812122148795,2.98855118549512,1.13280839895013,124.161176440272,NA,NA,0,66525.1428571429,44810.9,9,-1617.77341176471,-686,172080,-50990.1106349206,2,1,1,0,-118938.8
"83",6038,5120,940810,323472,48,6739,1,28,25,44802,13879.1892857143,52.9,15498.3999100586,0.633420232750825,-1.22456111806276,7350,10733.87574,0.15,33900,11015.0896551724,14.6,10581.7423385196,0.589734869297552,-1.07769059641939,7700,11394.37404,19.0666666666667,1213.67894736842,18150.672608422,0.531094563516755,-0.0374751553441861,-14.6,11394.37404,0.15,45414.0736842105,119934.1,200,26516.4280016284,0.557402819598471,-0.452726875394815,41127,31322.8902,360.932,6178,6178,"OWNER",401015,"f","40_50",58.8985,1,"monthly issuance",930621,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,37653.1252380952,539795,1.26001600715042,2.05953246560533,1.15675152024464,266.521884309993,NA,NA,0,58256.5894736842,219801.336842105,3,2864.09963054187,-10189,323472,-227562.285288221,2,5,1,0,-119734.1
"84",6729,8519,940811,74688,12,6224,1,49,59,56019,13496.9469387755,96.1,19696.8521047686,0.881333659104248,-0.961464517594474,244.7,148.26,-0.795363636363636,38400,10038.3682539683,14.6,8946.80837323361,1.34700886303725,1.96698554408601,7600,9060.1686,1.28516666666667,258.332142857143,18708.8537996868,1.2277249032966,1.51631675997592,-14.6,9170.47404,-13.4645454545455,48484.6241071429,104902.4,1100,20930.650934413,0.90458062799247,0.903046271084319,44522.6,13933.4748,25.303,10202,10510,"OWNER",450126,"f","40_50",53.9874,23,"monthly issuance",930402,"Cheb","west Bohemia",87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,49660.6482446312,490685,1.34453594421982,2.16853260584439,1.11080236193123,289.116171042263,NA,NA,0,3099.98571428571,23103.3901785714,-10,3458.57868480726,-10409,74688,-21927.3660410831,2,8,1,0,-103802.4
"85",7198,10788,940823,45768,12,3814,1,22,5,36574,4701.25454545455,24.2,8986.48665373935,2.23462720917531,4.67263630910292,187.6,237.51252,44.7175,23900,9800,1000,8867.63779143014,0.573573151243953,-1.50655620904093,6800,8154.3,22.9,2015.83703703704,10501.2052287106,0.907313609118761,3.27477879571463,136.7,983.40858,-30.875,32555.8185185185,78327.5,800,14361.643030577,0.881295850197261,2.12895301989382,30481.3,10768.8651,67.034375,12952,13260,"OWNER",770527,"f","70_80",21.9473,67,"weekly issuance",931122,"Bruntal","north Moravia",106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,30881.5425,170296,0.479719851576994,1.2326309767841,0.949136868064118,22.7042162432295,NA,NA,0,24190.0444444444,-10977.862962963,17,-5098.74545454545,-9701,45768,9303.58694444444,3,4,1,0,-77527.5
"86",6686,8260,940825,224604,36,6239,1,34,50,56152,20475.0441176471,32.7,21195.7269245362,0.194872655156931,-1.70528689290476,18868.7,27608.9772,186.175,40000,11116.3423728814,14.6,10673.7079760827,0.946429656448676,-0.101823178286012,7200,10653.07404,1.10975609756098,433.196774193548,21609.2923583283,0.895581591100356,0.296696534214486,-2100,7561.26,-87.5,57496.9892473118,109178.4,200,21234.8560104119,0.353110192964764,-0.0376906839692741,54052.7,19051.41,200.437,9890,10198,"OWNER",760524,"m","70_80",22.9476,31,"monthly issuance",930324,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,54883.7618085618,180301,1.84188678531497,3.28178299689807,1.0933734939759,518.480315136532,NA,NA,0,15595.0838709677,151511.92688172,-16,9358.7017447657,-10501,224604,-154125.15432047,2,8,2,0,-108978.4
